real_name,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1799,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:84_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:69_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:54_idx1:0_idx2:1249,pname:wel_inst:0_ptype:gr_usecol:3_pstyle:d_idx0:39_idx1:0_idx2:1249,ar_rate_1,ar_rate_2,real_name,mean_conc,salinity,total_pump_rate,ar_rate_total,wetland_dd,ar_rate_t,pf_salinity,pf_wetland_dd,mean_conc_sd,salinity_sd,ar_rate_total_sd,wetland_dd_sd
gen=588_member=28734_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.73433,gen=588_member=28734_pso,0.258102,0.258102,28.5,6.73433,5.67773,6.73433,1,1,0,0,0,0
gen=588_member=28751_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.142994,7.0,gen=588_member=28751_pso,0.0542117,0.0542117,28.5,7.14299,5.50417,7.14299,1,1,0,0,0,0
gen=589_member=28824_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.176126,7.0,gen=589_member=28824_pso,0.0458307,0.0458307,28.5,7.17613,5.49026,7.17613,1,1,0,0,0,0
gen=589_member=28825_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,1.0017,6.92557,gen=589_member=28825_pso,3.49898e-06,3.49898e-06,28.5,7.92727,5.2226,7.92727,1,1,0,0,0,0
gen=589_member=28832_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.313714,6.44173,gen=589_member=28832_pso,0.284148,0.284148,28.5,6.75544,5.66213,6.75544,1,1,0,0,0,0
gen=590_member=28902_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,1.00125,6.74593,gen=590_member=28902_pso,0.000159147,0.000159147,28.5,7.74718,5.27328,7.74718,1,1,0,0,0,0
gen=590_member=28915_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.795798,6.95224,gen=590_member=28915_pso,0.000129302,0.000129302,28.5,7.74804,5.27389,7.74804,1,1,0,0,0,0
gen=590_member=28977_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.137304,6.91704,gen=590_member=28977_pso,0.0856283,0.0856283,28.5,7.05434,5.54086,7.05434,1,1,0,0,0,0
gen=591_member=29052_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.906505,6.92777,gen=591_member=29052_pso,2.42202e-05,2.42202e-05,28.5,7.83427,5.24793,7.83427,1,1,0,0,0,0
gen=591_member=29071_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.358552,6.89662,gen=591_member=29071_pso,0.0338908,0.0338908,28.5,7.25517,5.45666,7.25517,1,1,0,0,0,0
gen=592_member=29114_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.115311,6.75508,gen=592_member=29114_pso,0.177808,0.177808,28.5,6.87039,5.6182,6.87039,1,1,0,0,0,0
gen=592_member=29140_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.110143,6.97799,gen=592_member=29140_pso,0.0713967,0.0713967,28.5,7.08813,5.52755,7.08813,1,1,0,0,0,0
gen=592_member=29141_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.177269,6.97078,gen=592_member=29141_pso,0.0539333,0.0539333,28.5,7.14805,5.50143,7.14805,1,1,0,0,0,0
gen=592_member=29152_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.126565,6.73861,gen=592_member=29152_pso,0.18757,0.18757,28.5,6.86518,5.62072,6.86518,1,1,0,0,0,0
gen=592_member=29172_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.897165,6.87996,gen=592_member=29172_pso,7.7175e-05,7.7175e-05,28.5,7.77712,5.26452,7.77712,1,1,0,0,0,0
gen=592_member=29182_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.880509,7.0,gen=592_member=29182_pso,8.13083e-06,8.13083e-06,28.5,7.88051,5.23527,7.88051,1,1,0,0,0,0
gen=593_member=29201_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.588249,7.0,gen=593_member=29201_pso,0.00127005,0.00127005,28.5,7.58825,5.32763,7.58825,1,1,0,0,0,0
gen=594_member=29380_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.280621,7.0,gen=594_member=29380_pso,0.0248105,0.0248105,28.5,7.28062,5.44657,7.28062,1,1,0,0,0,0
gen=595_member=29420_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.156342,6.73725,gen=595_member=29420_pso,0.1681,0.1681,28.5,6.89359,5.60778,6.89359,1,1,0,0,0,0
gen=595_member=29427_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0240814,6.99789,gen=595_member=29427_pso,0.09217,0.09217,28.5,7.02197,5.55646,7.02197,1,1,0,0,0,0
gen=595_member=29444_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.540275,6.91797,gen=595_member=29444_pso,0.00637217,0.00637217,28.5,7.45825,5.37536,7.45825,1,1,0,0,0,0
gen=595_member=29480_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,1.16169,6.82007,gen=595_member=29480_pso,1.35523e-06,1.35523e-06,28.5,7.98176,5.20826,7.98176,1,1,0,0,0,0
gen=596_member=29525_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.230758,6.97007,gen=596_member=29525_pso,0.043685,0.043685,28.5,7.20083,5.48022,7.20083,1,1,0,0,0,0
gen=596_member=29565_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.73052,gen=596_member=29565_pso,0.266575,0.266575,28.5,6.73052,5.67978,6.73052,1,1,0,0,0,0
gen=596_member=29575_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.89177,gen=596_member=29575_pso,0.158105,0.158105,28.5,6.89177,5.61202,6.89177,1,1,0,0,0,0
gen=596_member=29586_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.542712,6.98672,gen=596_member=29586_pso,0.0028323,0.0028323,28.5,7.52943,5.34899,7.52943,1,1,0,0,0,0
gen=596_member=29588_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.810219,6.85378,gen=596_member=29588_pso,0.000521013,0.000521013,28.5,7.664,5.30061,7.664,1,1,0,0,0,0
gen=597_member=29610_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.488816,6.83827,gen=597_member=29610_pso,0.0209207,0.0209207,28.5,7.32709,5.42622,7.32709,1,1,0,0,0,0
gen=597_member=29623_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.00133886,6.94904,gen=597_member=29623_pso,0.125045,0.125045,28.5,6.95038,5.58715,6.95038,1,1,0,0,0,0
gen=597_member=29625_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.162549,6.95964,gen=597_member=29625_pso,0.0640933,0.0640933,28.5,7.12219,5.51302,7.12219,1,1,0,0,0,0
gen=597_member=29629_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.994531,6.91592,gen=597_member=29629_pso,5.27717e-06,5.27717e-06,28.5,7.91045,5.22704,7.91045,1,1,0,0,0,0
gen=597_member=29631_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.412032,6.87836,gen=597_member=29631_pso,0.0260668,0.0260668,28.5,7.29039,5.44131,7.29039,1,1,0,0,0,0
gen=597_member=29636_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.737158,6.95883,gen=597_member=29636_pso,0.000269732,0.000269732,28.5,7.69599,5.29029,7.69599,1,1,0,0,0,0
gen=597_member=29637_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.634234,6.93191,gen=597_member=29637_pso,0.00184142,0.00184142,28.5,7.56614,5.33519,7.56614,1,1,0,0,0,0
gen=597_member=29654_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.249949,7.0,gen=597_member=29654_pso,0.0301467,0.0301467,28.5,7.24995,5.45928,7.24995,1,1,0,0,0,0
gen=597_member=29658_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.627426,7.0,gen=597_member=29658_pso,0.000727883,0.000727883,28.5,7.62743,5.31375,7.62743,1,1,0,0,0,0
gen=597_member=29659_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.783694,6.95885,gen=597_member=29659_pso,0.000123477,0.000123477,28.5,7.74254,5.27548,7.74254,1,1,0,0,0,0
gen=597_member=29660_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.102148,6.74002,gen=597_member=29660_pso,0.19613,0.19613,28.5,6.84217,5.63046,6.84217,1,1,0,0,0,0
gen=597_member=29687_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.920097,6.85501,gen=597_member=29687_pso,8.23833e-05,8.23833e-05,28.5,7.77511,5.26496,7.77511,1,1,0,0,0,0
gen=597_member=29692_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.664949,6.79625,gen=597_member=29692_pso,0.00709983,0.00709983,28.5,7.4612,5.37346,7.4612,1,1,0,0,0,0
gen=598_member=29705_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.436408,6.9402,gen=598_member=29705_pso,0.0129962,0.0129962,28.5,7.37661,5.40729,7.37661,1,1,0,0,0,0
gen=598_member=29733_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,1.05582,6.91921,gen=598_member=29733_pso,1.29477e-06,1.29477e-06,28.5,7.97503,5.21032,7.97503,1,1,0,0,0,0
gen=598_member=29740_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.192057,6.85418,gen=598_member=29740_pso,0.0920583,0.0920583,28.5,7.04624,5.54357,7.04624,1,1,0,0,0,0
gen=598_member=29745_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.618701,6.78875,gen=598_member=29745_pso,0.0116043,0.0116043,28.5,7.40745,5.39394,7.40745,1,1,0,0,0,0
gen=598_member=29747_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.92185,gen=598_member=29747_pso,0.137678,0.137678,28.5,6.92185,5.59885,6.92185,1,1,0,0,0,0
gen=598_member=29750_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0591971,7.0,gen=598_member=29750_pso,0.0816867,0.0816867,28.5,7.0592,5.54075,7.0592,1,1,0,0,0,0
gen=598_member=29769_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.119282,7.0,gen=598_member=29769_pso,0.0614267,0.0614267,28.5,7.11928,5.51443,7.11928,1,1,0,0,0,0
gen=598_member=29773_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.745989,6.78701,gen=598_member=29773_pso,0.00329143,0.00329143,28.5,7.533,5.34663,7.533,1,1,0,0,0,0
gen=598_member=29777_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.91964,gen=598_member=29777_pso,0.142687,0.142687,28.5,6.91964,5.60028,6.91964,1,1,0,0,0,0
gen=598_member=29793_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.165348,7.0,gen=598_member=29793_pso,0.0502322,0.0502322,28.5,7.16535,5.49532,7.16535,1,1,0,0,0,0
gen=599_member=29802_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.254889,7.0,gen=599_member=29802_pso,0.0292412,0.0292412,28.5,7.25489,5.4573,7.25489,1,1,0,0,0,0
gen=599_member=29803_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.988744,7.0,gen=599_member=29803_pso,8.30683e-07,8.30683e-07,28.5,7.98874,5.20713,7.98874,1,1,0,0,0,0
gen=599_member=29811_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.88968,gen=599_member=29811_pso,0.15533,0.15533,28.5,6.88968,5.61256,6.88968,1,1,0,0,0,0
gen=599_member=29850_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.923631,6.75287,gen=599_member=29850_pso,0.000549917,0.000549917,28.5,7.6765,5.2964,7.6765,1,1,0,0,0,0
gen=599_member=29858_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.00672766,7.0,gen=599_member=29858_pso,0.100098,0.100098,28.5,7.00673,5.56378,7.00673,1,1,0,0,0,0
gen=599_member=29875_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.657595,6.96412,gen=599_member=29875_pso,0.000904233,0.000904233,28.5,7.62172,5.31577,7.62172,1,1,0,0,0,0
gen=599_member=29877_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.972918,6.95769,gen=599_member=29877_pso,2.95167e-06,2.95167e-06,28.5,7.93061,5.22185,7.93061,1,1,0,0,0,0
gen=599_member=29882_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.439568,7.0,gen=599_member=29882_pso,0.00701417,0.00701417,28.5,7.43957,5.38318,7.43957,1,1,0,0,0,0
gen=599_member=29883_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.854437,6.85341,gen=599_member=29883_pso,0.000261613,0.000261613,28.5,7.70785,5.28611,7.70785,1,1,0,0,0,0
gen=599_member=29887_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.615339,6.78846,gen=599_member=29887_pso,0.0120143,0.0120143,28.5,7.4038,5.39556,7.4038,1,1,0,0,0,0
gen=599_member=29888_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.662784,6.8442,gen=599_member=29888_pso,0.0041392,0.0041392,28.5,7.50698,5.35644,7.50698,1,1,0,0,0,0
gen=599_member=29891_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,1.06021,6.84714,gen=599_member=29891_pso,7.307e-06,7.307e-06,28.5,7.90735,5.2277,7.90735,1,1,0,0,0,0
gen=600_member=29903_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.488742,6.71048,gen=600_member=29903_pso,0.0506628,0.0506628,28.5,7.19922,5.47687,7.19922,1,1,0,0,0,0
gen=600_member=29907_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.629823,6.69864,gen=600_member=29907_pso,0.0233633,0.0233633,28.5,7.32846,5.42453,7.32846,1,1,0,0,0,0
gen=600_member=29919_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.937845,6.7591,gen=600_member=29919_pso,0.000373943,0.000373943,28.5,7.69695,5.28948,7.69695,1,1,0,0,0,0
gen=600_member=29925_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0747454,6.7225,gen=600_member=29925_pso,0.221467,0.221467,28.5,6.79725,5.64954,6.79725,1,1,0,0,0,0
gen=600_member=29927_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.13098,7.0,gen=600_member=29927_pso,0.057345,0.057345,28.5,7.13098,5.50931,7.13098,1,1,0,0,0,0
gen=600_member=29932_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.557945,7.0,gen=600_member=29932_pso,0.00186605,0.00186605,28.5,7.55795,5.33841,7.55795,1,1,0,0,0,0
gen=600_member=29936_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.8506,6.58389,gen=600_member=29936_pso,0.0110738,0.0110738,28.5,7.43449,5.38245,7.43449,1,1,0,0,0,0
gen=600_member=29941_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.469975,6.92865,gen=600_member=29941_pso,0.0109653,0.0109653,28.5,7.39863,5.39868,7.39863,1,1,0,0,0,0
gen=600_member=29942_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.78198,7.0,gen=600_member=29942_pso,5.83917e-05,5.83917e-05,28.5,7.78198,5.26347,7.78198,1,1,0,0,0,0
gen=600_member=29946_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0823158,7.0,gen=600_member=29946_pso,0.071455,0.071455,28.5,7.08232,5.53016,7.08232,1,1,0,0,0,0
gen=600_member=29947_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.575721,6.92501,gen=600_member=29947_pso,0.00404293,0.00404293,28.5,7.50073,5.35912,7.50073,1,1,0,0,0,0
gen=600_member=29960_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.276787,7.0,gen=600_member=29960_pso,0.0267775,0.0267775,28.5,7.27679,5.4488,7.27679,1,1,0,0,0,0
gen=600_member=29968_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.545318,6.98357,gen=600_member=29968_pso,0.00272237,0.00272237,28.5,7.52889,5.34904,7.52889,1,1,0,0,0,0
gen=600_member=29970_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.764541,6.83758,gen=600_member=29970_pso,0.00130408,0.00130408,28.5,7.60212,5.32194,7.60212,1,1,0,0,0,0
gen=600_member=29985_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.457294,7.0,gen=600_member=29985_pso,0.00586167,0.00586167,28.5,7.45729,5.37641,7.45729,1,1,0,0,0,0
gen=600_member=29986_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.206976,7.0,gen=600_member=29986_pso,0.0388068,0.0388068,28.5,7.20698,5.47716,7.20698,1,1,0,0,0,0
gen=600_member=29990_pso,-4.75,0.0,-4.75,-4.75,-4.75,0.0,-4.75,-4.75,0.0,6.94319,gen=600_member=29990_pso,0.130288,0.130288,28.5,6.94319,5.59057,6.94319,1,1,0,0,0,0
gen=681_member=8065_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.999986,7.0,gen=681_member=8065_pso,1.5566e-10,1.5566e-10,28.5,7.99999,5.15523,7.99999,1,1,0,0,0,0
gen=701_member=10070_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.04235,gen=701_member=10070_pso,1.00012,1.00012,28.5,6.04235,5.9572,6.04235,0,0,0,0,0,0
gen=793_member=19275_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.07564,gen=793_member=19275_pso,0.957278,0.957278,28.5,6.07564,5.9442,6.07564,1,0,0,0,0,0
gen=827_member=22653_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000331295,0.0,-4.75,0.0,6.07573,gen=827_member=22653_pso,0.957636,0.957636,28.5003,6.07573,5.94446,6.07573,1,0,0,0,0,0
gen=840_member=23952_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.04238,gen=840_member=23952_pso,1.00019,1.00019,28.5,6.04238,5.95716,6.04238,0,0,0,0,0,0
gen=858_member=25753_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.04206,gen=858_member=25753_pso,1.00057,1.00057,28.5,6.04206,5.95737,6.04206,0,0,0,0,0,0
gen=863_member=26208_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.121993,6.91008,gen=863_member=26208_pso,0.060362,0.060362,28.5,7.03207,5.54942,7.03207,1,1,0,0,0,0
gen=865_member=26407_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0325135,7.0,gen=865_member=26407_pso,0.0525005,0.0525005,28.5,7.03251,5.5509,7.03251,1,1,0,0,0,0
gen=868_member=26752_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.07797,gen=868_member=26752_pso,0.954348,0.954348,28.5,6.07797,5.94344,6.07797,1,0,0,0,0,0
gen=878_member=27777_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.28946,gen=878_member=27777_pso,0.690832,0.690832,28.5,6.28946,5.85983,6.28946,1,0,0,0,0,0
gen=882_member=28126_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.298243,5.77733,gen=882_member=28126_pso,0.995785,0.995785,28.5,6.07557,5.93482,6.07557,1,0,0,0,0,0
gen=884_member=28384_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00164434,0.0,-4.75,0.0,6.84488,gen=884_member=28384_pso,0.147163,0.147163,28.5016,6.84488,5.63127,6.84488,1,1,0,0,0,0
gen=887_member=28646_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.44444,gen=887_member=28646_pso,0.512918,0.512918,28.5,6.44444,5.79698,6.44444,1,0,0,0,0,0
gen=887_member=28650_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.845025,7.0,gen=887_member=28650_pso,9.73018e-09,9.73018e-09,28.5,7.84502,5.19327,7.84502,1,1,0,0,0,0
gen=887_member=28657_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0686245,7.0,gen=887_member=28657_pso,0.0430605,0.0430605,28.5,7.06862,5.53515,7.06862,1,1,0,0,0,0
gen=888_member=28783_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000895217,0.0,-4.75,0.601094,7.0,gen=888_member=28783_pso,2.56562e-06,2.56562e-06,28.5009,7.60109,5.25833,7.60109,1,1,0,0,0,0
gen=889_member=28883_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.85514,6.61627,gen=889_member=28883_pso,0.00265557,0.00265557,28.5,7.47141,5.36763,7.47141,1,1,0,0,0,0
gen=890_member=28901_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.951503,7.0,gen=890_member=28901_pso,5.74033e-10,5.74033e-10,28.5,7.9515,5.16704,7.9515,1,1,0,0,0,0
gen=891_member=29082_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.110398,6.33369,gen=891_member=29082_pso,0.532652,0.532652,28.5,6.44409,5.79423,6.44409,1,0,0,0,0,0
gen=892_member=29196_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.56309,gen=892_member=29196_pso,0.387493,0.387493,28.5,6.56309,5.74842,6.56309,1,0,0,0,0,0
gen=893_member=29222_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.0039097,0.0,-4.75,0.0,6.47733,gen=893_member=29222_pso,0.480994,0.480994,28.5039,6.47733,5.7853,6.47733,1,0,0,0,0,0
gen=893_member=29234_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,1.03343,6.91809,gen=893_member=29234_pso,9.40025e-10,9.40025e-10,28.5,7.95152,5.16679,7.95152,1,1,0,0,0,0
gen=893_member=29236_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-2.40476e-05,0.0,-4.75,0.994899,7.0,gen=893_member=29236_pso,1.77767e-10,1.77767e-10,28.5,7.9949,5.15647,7.9949,1,1,0,0,0,0
gen=893_member=29277_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.24897,gen=893_member=29277_pso,0.741257,0.741257,28.5,6.24897,5.87611,6.24897,1,0,0,0,0,0
gen=893_member=29293_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.16391,6.46761,gen=893_member=29293_pso,0.35007,0.35007,28.5,6.63152,5.71574,6.63152,1,0,0,0,0,0
gen=894_member=29307_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.877604,7.0,gen=894_member=29307_pso,4.21177e-09,4.21177e-09,28.5,7.8776,5.18519,7.8776,1,1,0,0,0,0
gen=894_member=29341_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00281274,0.0,-4.75,0.400284,7.0,gen=894_member=29341_pso,0.00011504,0.00011504,28.5028,7.40028,5.32499,7.40028,1,1,0,0,0,0
gen=894_member=29356_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00425128,0.0,-4.75,0.0,6.11651,gen=894_member=29356_pso,0.909968,0.909968,28.5043,6.11651,5.93002,6.11651,1,0,0,0,0,0
gen=894_member=29399_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.993461,7.0,gen=894_member=29399_pso,2.06338e-10,2.06338e-10,28.5,7.99346,5.15683,7.99346,1,1,0,0,0,0
gen=895_member=29412_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.28744,gen=895_member=29412_pso,0.693327,0.693327,28.5,6.28744,5.86076,6.28744,1,0,0,0,0,0
gen=895_member=29446_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00524738,0.0,-4.75,0.0,6.1594,gen=895_member=29446_pso,0.857127,0.857127,28.5052,6.1594,5.91362,6.1594,1,0,0,0,0,0
gen=895_member=29482_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.66901,gen=895_member=29482_pso,0.286105,0.286105,28.5,6.66901,5.70427,6.66901,1,0,0,0,0,0
gen=895_member=29493_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-4.59103e-05,0.0,-4.75,0.0660351,7.0,gen=895_member=29493_pso,0.0438118,0.0438118,28.5,7.06604,5.53622,7.06604,1,1,0,0,0,0
gen=896_member=29545_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.00262329,0.0,-4.75,0.555069,7.0,gen=896_member=29545_pso,7.23357e-06,7.23357e-06,28.5026,7.55507,5.27298,7.55507,1,1,0,0,0,0
gen=896_member=29550_pso,-4.75,-4.75,-4.75,-4.75,-4.75,0.0,0.0,-4.75,0.0,6.64109,gen=896_member=29550_pso,0.311737,0.311737,28.5,6.64109,5.71579,6.64109,1,0,0,0,0,0
gen=896_member=29557_pso,-4.75,-4.75,-4.75,-4.75,-4.75,-0.000671248,0.0,-4.75,0.249714,6.98705,gen=896_member=29557_pso,0.0138093,0.0138093,28.5007,7.23676,5.46352,7.23676,1,1,0,0,0,0
